Event_ID,Timestamp,User_ID,Username,IP_Address,Device_Type,Operating_System,Browser,Location,Country,Authentication_Method,Login_Status,Failure_Reason,Account_Status,Login_Hour,Is_Night_Login,Session_ID,User_Failed_Login_Count,IP_Failed_Login_Count,Users_Per_IP,Locations_Per_User,Risk_Score,Risk_Level
EVT_110557,2026-08-08 15:44:21,USR_1128,user_1128,192.168.1.21,Tablet,iOS,Firefox,Berlin,Germany,MFA,Success,,Active,15,No,2F2F0DED-E13A-4F93,6,9.0,2,2,0,Low
EVT_110558,2026-08-08 15:44:46,USR_1000,user_1000,192.168.1.16,Mobile,iOS,Edge,London,UK,SSO,Success,,Active,15,No,7FDD90F7-D97F-4901,11,20.0,4,2,20,Low
EVT_110559,2026-08-08 15:45:04,USR_1077,user_1077,10.0.0.198,Desktop,Windows,Edge,New York,USA,MFA,Success,,Active,15,No,70110F02-CE36-4DAF,8,3.0,1,1,0,Low
EVT_110560,2026-08-08 15:46:46,USR_1159,user_1159,198.51.100.42,Mobile,iOS,Edge,Berlin,Germany,Password,Success,,Active,15,No,50FB9FE2-74A9-4AED,7,105.0,116,1,30,Medium
EVT_110561,2026-08-08 15:47:18,USR_1183,user_1183,10.0.0.15,Laptop,Windows,Firefox,Mumbai,India,MFA,Success,,Active,15,No,F519C4A4-122C-4CFD,12,2.0,1,1,15,Low
EVT_110562,2026-08-08 15:48:24,USR_1018,user_1018,10.0.0.100,Laptop,macOS,Safari,Tokyo,Japan,Password,Success,,Active,15,No,27B2ACA0-0AD1-429E,8,1.0,1,1,0,Low
EVT_110563,2026-08-08 15:49:00,USR_1183,user_1183,10.0.0.15,Laptop,Windows,Firefox,Mumbai,India,Password,Success,,Active,15,No,403677B1-D0E4-43A5,12,2.0,1,1,15,Low
EVT_110564,2026-08-08 15:49:32,USR_1236,user_1236,192.168.1.199,Laptop,Windows,Edge,Dubai,UAE,MFA,Success,,Active,15,No,E16235F0-4477-48C1,10,8.0,1,2,0,Low
EVT_110565,2026-08-08 15:51:11,USR_1009,user_1009,10.0.0.96,Desktop,Linux,Safari,Mumbai,India,MFA,Success,,Active,15,No,590DA051-D77F-4418,5,3.0,1,1,0,Low
EVT_110566,2026-08-08 15:51:22,USR_1173,user_1173,10.0.0.154,Desktop,Windows,Chrome,Toronto,Canada,Password,Success,,Active,15,No,DC00AD27-DB04-438E,11,7.0,1,1,0,Low
EVT_110567,2026-08-08 15:52:53,USR_1195,user_1195,10.0.0.117,Tablet,iOS,Safari,New York,USA,MFA,Success,,Active,15,No,DA293DA7-E298-44A2,13,3.0,1,4,25,Medium
EVT_110568,2026-08-08 15:54:02,USR_1216,user_1216,10.0.0.69,Desktop,macOS,Edge,Berlin,Germany,SSO,Success,,Active,15,No,DC6AEE14-4341-41CA,8,9.0,3,3,0,Low
EVT_110569,2026-08-08 15:54:10,USR_1201,user_1201,192.168.1.235,Laptop,Linux,Safari,Berlin,Germany,Password,Success,,Active,15,No,3F5B4B62-F2B6-4868,11,3.0,1,4,10,Low
EVT_110570,2026-08-08 15:54:39,USR_1008,user_1008,192.168.1.97,Laptop,Linux,Safari,Toronto,Canada,Biometric,Success,,Active,15,No,FB1B3FA1-7DA1-4242,9,12.0,2,2,0,Low
EVT_110571,2026-08-08 15:55:11,USR_1172,user_1172,10.0.0.146,Desktop,Windows,Firefox,Tokyo,Japan,Biometric,Success,,Active,15,No,2115BE55-A58B-42E7,8,6.0,2,2,0,Low
EVT_110572,2026-08-08 15:56:01,USR_1095,user_1095,192.168.1.77,Desktop,macOS,Safari,Tokyo,Japan,MFA,Success,,Active,15,No,D0365DDC-362E-4924,4,10.0,4,1,0,Low
EVT_110573,2026-08-08 15:56:26,USR_1047,user_1047,192.168.1.206,Laptop,Linux,Chrome,Singapore,Singapore,MFA,Success,,Active,15,No,15269435-7641-4644,12,12.0,2,2,15,Low
EVT_110574,2026-08-08 15:57:51,USR_1001,user_1001,192.168.1.67,Desktop,Linux,Chrome,Mumbai,India,SSO,Success,,Active,15,No,F15A563E-544C-406D,9,10.0,3,2,0,Low
EVT_110575,2026-08-08 15:57:59,USR_1020,user_1020,45.23.113.137,Laptop,macOS,Safari,Sydney,Australia,Password,Failed,MFA Failed,Active,15,No,660C265D-E88E-4B5B,9,1.0,1,3,30,Medium
EVT_110576,2026-08-08 15:59:25,USR_1143,user_1143,10.0.0.216,Laptop,macOS,Safari,Berlin,Germany,Password,Success,,Active,15,No,EBAF4F16-32BC-46CD,10,11.0,3,3,0,Low
EVT_110577,2026-08-08 16:01:01,USR_1115,user_1115,10.0.0.211,Desktop,Linux,Firefox,Berlin,Germany,Biometric,Success,,Active,16,No,86FA29DE-0696-4B7C,7,4.0,1,1,0,Low
EVT_110578,2026-08-08 16:01:50,USR_1214,user_1214,10.0.0.150,Mobile,iOS,Safari,Toronto,Canada,Biometric,Success,,Active,16,No,B75EFC82-C073-4BFC,9,3.0,1,4,10,Low
EVT_110579,2026-08-08 16:03:48,USR_1216,user_1216,10.0.0.69,Desktop,macOS,Edge,Berlin,Germany,Biometric,Success,,Active,16,No,23CDF215-F9EC-4187,8,9.0,3,3,0,Low
EVT_110580,2026-08-08 16:04:02,USR_1055,user_1055,192.168.1.66,Desktop,Linux,Chrome,Dubai,UAE,Password,Success,,Active,16,No,6451B5EA-7E3C-4CB1,11,11.0,5,1,10,Low
EVT_110581,2026-08-08 16:04:30,USR_1157,user_1157,10.0.0.209,Tablet,iOS,Firefox,Berlin,Germany,Biometric,Success,,Active,16,No,5A961836-E0F7-47E7,12,3.0,1,2,15,Low
EVT_110582,2026-08-08 16:04:59,USR_1083,user_1083,192.168.1.162,Desktop,macOS,Firefox,Dubai,UAE,Password,Success,,Active,16,No,E1E894A3-1D5F-4BE1,7,14.0,3,1,0,Low
EVT_110583,2026-08-08 16:05:17,USR_1178,user_1178,10.0.0.222,Tablet,Android,Edge,Berlin,Germany,Password,Success,,Active,16,No,39AAAF7E-5416-45D3,12,7.0,2,2,15,Low
EVT_110584,2026-08-08 16:06:17,USR_1236,user_1236,10.0.0.35,Laptop,Windows,Safari,Dubai,UAE,Biometric,Success,,Active,16,No,BFF3EBD4-5AC0-4D03,10,2.0,1,2,0,Low
EVT_110585,2026-08-08 16:07:55,USR_1067,user_1067,10.0.0.128,Laptop,macOS,Firefox,Tokyo,Japan,Biometric,Success,,Active,16,No,FF3BB864-9CBB-4966,6,3.0,1,1,0,Low
EVT_110586,2026-08-08 16:08:27,USR_1017,user_1017,192.168.1.81,Mobile,Android,Edge,Toronto,Canada,MFA,Success,,Active,16,No,70878FAE-7B40-4378,6,7.0,2,1,0,Low
EVT_110587,2026-08-08 16:08:44,USR_1039,user_1039,10.0.0.55,Desktop,macOS,Edge,Singapore,Singapore,MFA,Success,,Active,16,No,A614827C-7285-444E,9,13.0,4,2,0,Low
EVT_110588,2026-08-08 16:09:17,USR_1049,user_1049,10.0.0.165,Tablet,Android,Chrome,Singapore,Singapore,Biometric,Success,,Active,16,No,87D9D9FF-3BDF-4B17,13,9.0,2,3,15,Low
EVT_110589,2026-08-08 16:09:49,USR_1211,user_1211,192.168.1.66,Laptop,Linux,Edge,Berlin,Germany,MFA,Success,,Active,16,No,639B79C0-0717-4FAE,7,11.0,5,1,10,Low
EVT_110590,2026-08-08 16:11:26,USR_1243,user_1243,10.0.0.212,Laptop,Windows,Firefox,Berlin,Germany,Biometric,Failed,Incorrect Password,Active,16,No,0E5AC2D0-12B0-45E0,8,10.0,2,1,30,Medium
EVT_110591,2026-08-08 16:11:41,USR_1022,user_1022,10.0.0.185,Mobile,iOS,Edge,Singapore,Singapore,MFA,Success,,Active,16,No,C32BDC6B-13B2-49CD,4,7.0,2,1,0,Low
EVT_110592,2026-08-08 16:12:57,USR_1084,user_1084,192.168.1.178,Mobile,Android,Edge,Toronto,Canada,MFA,Success,,Active,16,No,CE3DAB0C-2D03-4F90,8,4.0,1,2,0,Low
EVT_110593,2026-08-08 16:13:46,USR_1125,user_1125,192.168.1.121,Mobile,Android,Firefox,Dubai,UAE,Password,Success,,Active,16,No,F3CED1E6-A615-45CE,10,10.0,3,3,0,Low
EVT_110594,2026-08-08 16:15:40,USR_1030,user_1030,192.168.1.66,Tablet,iOS,Firefox,Sydney,Australia,Biometric,Success,,Active,16,No,BBA86301-272E-4F3C,7,11.0,5,1,10,Low
EVT_110595,2026-08-08 16:16:36,USR_1037,user_1037,10.0.0.121,Laptop,Linux,Firefox,London,UK,Password,Success,,Active,16,No,94E46CE8-4037-45D6,9,2.0,1,3,0,Low
EVT_110596,2026-08-08 16:17:05,USR_1029,user_1029,10.0.0.239,Tablet,iOS,Edge,Dubai,UAE,SSO,Success,,Active,16,No,4AEBA958-51BE-4079,12,11.0,2,3,15,Low
EVT_110597,2026-08-08 16:17:30,USR_1208,user_1208,10.0.0.204,Laptop,Linux,Safari,Paris,France,Biometric,Success,,Active,16,No,87679F21-DCF7-4AA2,7,5.0,2,1,0,Low
EVT_110598,2026-08-08 16:17:54,USR_1103,user_1103,192.168.1.190,Desktop,macOS,Firefox,Singapore,Singapore,SSO,Success,,Active,16,No,2254D1F4-7523-480E,12,5.0,2,4,25,Medium
EVT_110599,2026-08-08 16:18:18,USR_1115,user_1115,10.0.0.211,Desktop,Windows,Chrome,Berlin,Germany,Password,Success,,Active,16,No,820F4144-906E-4341,7,4.0,1,1,0,Low
EVT_110600,2026-08-08 16:20:11,USR_1030,user_1030,192.0.2.8,Tablet,Android,Chrome,Sydney,Australia,MFA,Failed,Incorrect Password,Active,16,No,6BFCB325-08CB-4460,7,98.0,111,1,60,High
EVT_110601,2026-08-08 16:22:11,USR_1027,user_1027,192.168.1.46,Laptop,macOS,Chrome,Paris,France,Biometric,Success,,Active,16,No,2CCE124E-38B0-4A84,10,5.0,1,1,0,Low
EVT_110602,2026-08-08 16:23:47,USR_1229,user_1229,10.0.0.157,Desktop,Linux,Safari,Paris,France,MFA,Success,,Active,16,No,70B9B7FB-6267-4DC3,6,7.0,2,3,0,Low
EVT_110603,2026-08-08 16:24:57,USR_1012,user_1012,10.0.0.41,Tablet,Android,Chrome,Paris,France,SSO,Success,,Active,16,No,967A615A-F752-4D92,7,3.0,1,2,0,Low
EVT_110604,2026-08-08 16:25:18,USR_1011,user_1011,10.0.0.77,Desktop,Windows,Safari,Sydney,Australia,Password,Success,,Active,16,No,86521F93-8F1C-4DFB,13,9.0,2,1,15,Low
EVT_110605,2026-08-08 16:26:16,USR_1173,user_1173,192.168.1.161,Desktop,Windows,Safari,Toronto,Canada,MFA,Failed,MFA Failed,Active,16,No,9577DA1E-96F5-4B5E,11,3.0,1,1,30,Medium
EVT_110606,2026-08-08 16:26:29,USR_1235,user_1235,192.168.1.155,Desktop,macOS,Safari,Berlin,Germany,Password,Success,,Active,16,No,125414E8-7029-4748,10,7.0,3,3,0,Low
EVT_110607,2026-08-08 16:27:58,USR_1234,user_1234,10.0.0.160,Tablet,iOS,Safari,Berlin,Germany,Biometric,Success,,Active,16,No,7E9F007C-3FF9-4B6E,12,15.0,4,2,35,Medium
EVT_110608,2026-08-08 16:28:54,USR_1098,user_1098,192.168.1.185,Mobile,iOS,Firefox,Mumbai,India,Biometric,Success,,Active,16,No,6C4FC07C-7386-4C99,7,2.0,1,2,0,Low
EVT_110609,2026-08-08 16:30:26,USR_1209,user_1209,10.0.0.192,Tablet,iOS,Firefox,Paris,France,MFA,Success,,Active,16,No,10918A19-5304-4B8E,7,4.0,1,1,0,Low
EVT_110610,2026-08-08 16:30:38,USR_1230,user_1230,10.0.0.217,Mobile,iOS,Firefox,Tokyo,Japan,Biometric,Success,,Active,16,No,254A6276-0CA6-468A,12,9.0,2,2,15,Low
EVT_110611,2026-08-08 16:31:37,USR_1143,user_1143,10.0.0.216,Laptop,macOS,Chrome,Berlin,Germany,MFA,Success,,Active,16,No,C16B292B-BD6B-4F95,10,11.0,3,3,0,Low
EVT_110612,2026-08-08 16:33:35,USR_1045,user_1045,10.0.0.71,Desktop,macOS,Safari,Mumbai,India,SSO,Success,,Active,16,No,CEDF7B2E-8BDF-4EB3,4,1.0,1,2,0,Low
EVT_110613,2026-08-08 16:34:10,USR_1242,user_1242,192.168.1.28,Laptop,macOS,Firefox,Paris,France,MFA,Success,,Active,16,No,2E5784D4-D08C-40BA,13,10.0,3,3,15,Low
EVT_110614,2026-08-08 16:34:49,USR_1023,user_1023,10.0.0.220,Desktop,Linux,Edge,New York,USA,MFA,Success,,Active,16,No,ACEC7CA0-A837-4DA6,10,9.0,2,2,0,Low
EVT_110615,2026-08-08 16:35:13,USR_1097,user_1097,192.168.1.63,Mobile,iOS,Firefox,Dubai,UAE,Password,Success,,Active,16,No,9FDC8CFC-DB2A-45DE,8,8.0,2,3,0,Low
EVT_110616,2026-08-08 16:36:08,USR_1054,user_1054,10.0.0.160,Laptop,macOS,Firefox,Sydney,Australia,SSO,Success,,Active,16,No,5CA1E6C9-D563-445C,9,15.0,4,1,20,Low
EVT_110617,2026-08-08 16:37:28,USR_1125,user_1125,10.0.0.98,Mobile,Android,Chrome,Dubai,UAE,Biometric,Success,,Active,16,No,FA96FE63-4A87-4DAC,10,3.0,1,3,0,Low
EVT_110618,2026-08-08 16:38:21,USR_1129,user_1129,192.168.1.143,Laptop,macOS,Edge,New York,USA,Biometric,Success,,Active,16,No,01DB1F74-CE61-4453,9,3.0,1,2,0,Low
EVT_110619,2026-08-08 16:39:04,USR_1046,user_1046,192.168.1.197,Desktop,macOS,Edge,London,UK,SSO,Success,,Active,16,No,6A851CAF-A242-43E8,5,3.0,1,1,0,Low
EVT_110620,2026-08-08 16:39:11,USR_1084,user_1084,192.168.1.178,Mobile,iOS,Chrome,Toronto,Canada,MFA,Failed,MFA Failed,Active,16,No,E1E11D86-6484-4DF1,8,4.0,1,2,30,Medium
EVT_110621,2026-08-08 16:41:05,USR_1045,user_1045,10.0.0.71,Desktop,Linux,Safari,Mumbai,India,Password,Success,,Active,16,No,B3A279D7-CAE4-4E2E,4,1.0,1,2,0,Low
EVT_110622,2026-08-08 16:41:22,USR_1016,user_1016,10.0.0.69,Desktop,Windows,Firefox,London,UK,SSO,Success,,Active,16,No,B02330CD-EF33-44CF,11,9.0,3,4,10,Low
EVT_110623,2026-08-08 16:42:19,USR_1029,user_1029,10.0.0.239,Tablet,iOS,Safari,Dubai,UAE,Password,Success,,Active,16,No,3A802C88-2838-43B9,12,11.0,2,3,15,Low
EVT_110624,2026-08-08 16:42:32,USR_1196,user_1196,10.0.0.102,Tablet,Android,Safari,London,UK,Biometric,Success,,Active,16,No,CD79C6FD-D485-4C7B,4,6.0,2,5,10,Low
EVT_110625,2026-08-08 16:43:01,USR_1061,user_1061,192.168.1.34,Tablet,Android,Chrome,Mumbai,India,SSO,Success,,Active,16,No,207DADBC-0D19-4737,15,8.0,1,2,15,Low
EVT_110626,2026-08-08 16:44:56,USR_1165,user_1165,192.168.1.241,Desktop,macOS,Firefox,Toronto,Canada,MFA,Success,,Active,16,No,AFC3BC16-2BB3-4BD0,11,4.0,1,4,10,Low
EVT_110627,2026-08-08 16:46:26,USR_1204,user_1204,10.0.0.64,Mobile,iOS,Chrome,Tokyo,Japan,MFA,Success,,Active,16,No,A21BDAF9-154E-41A3,13,12.0,4,3,15,Low
EVT_110628,2026-08-08 16:46:55,USR_1059,user_1059,10.0.0.195,Tablet,Android,Edge,Singapore,Singapore,Biometric,Success,,Active,16,No,184A2787-1735-428C,9,4.0,1,2,0,Low
EVT_110629,2026-08-08 16:48:20,USR_1064,user_1064,10.0.0.196,Mobile,iOS,Edge,New York,USA,MFA,Success,,Active,16,No,3583FBBF-8DF5-4D79,10,4.0,1,3,0,Low
EVT_110630,2026-08-08 16:49:48,USR_1132,user_1132,10.0.0.89,Tablet,iOS,Chrome,Berlin,Germany,SSO,Success,,Active,16,No,B2F59EA4-7F3C-4339,9,2.0,1,2,0,Low
EVT_110631,2026-08-08 16:50:02,USR_1100,user_1100,192.168.1.172,Mobile,iOS,Firefox,London,UK,Biometric,Success,,Active,16,No,34A48704-B2E5-48DE,10,5.0,2,2,0,Low
EVT_110632,2026-08-08 16:50:31,USR_1202,user_1202,10.0.0.166,Tablet,Android,Firefox,Paris,France,SSO,Success,,Active,16,No,62C93794-6072-4F00,9,4.0,1,2,0,Low
EVT_110633,2026-08-08 16:52:13,USR_1029,user_1029,192.168.1.119,Tablet,iOS,Edge,Dubai,UAE,Biometric,Success,,Active,16,No,F154F0B1-099D-4C80,12,5.0,1,3,15,Low
EVT_110634,2026-08-08 16:52:59,USR_1246,user_1246,10.0.0.52,Mobile,iOS,Firefox,London,UK,MFA,Success,,Active,16,No,0CEF1E9F-9F1C-43A0,8,11.0,3,2,0,Low
EVT_110635,2026-08-08 16:54:45,USR_1204,user_1204,10.0.0.64,Mobile,iOS,Chrome,Tokyo,Japan,SSO,Failed,MFA Failed,Active,16,No,59651264-63C1-4825,13,12.0,4,3,45,Medium
EVT_110636,2026-08-08 16:56:21,USR_1092,user_1092,192.168.1.223,Mobile,iOS,Firefox,Paris,France,Password,Success,,Active,16,No,84880DB3-8BA2-491B,9,17.0,4,1,20,Low
EVT_110637,2026-08-08 16:58:16,USR_1069,user_1069,10.0.0.148,Desktop,macOS,Edge,New York,USA,SSO,Success,,Active,16,No,BD51314C-2D2A-4752,14,17.0,4,3,35,Medium
EVT_110638,2026-08-08 16:59:18,USR_1039,user_1039,192.168.1.205,Desktop,Linux,Edge,Singapore,Singapore,SSO,Success,,Active,16,No,BFB273F8-554F-4510,9,4.0,2,2,0,Low
EVT_110639,2026-08-08 17:00:58,USR_1247,user_1247,192.168.1.201,Mobile,iOS,Chrome,Dubai,UAE,Password,Success,,Active,17,No,E6AEF6C0-3908-475F,13,9.0,3,2,15,Low
EVT_110640,2026-08-08 17:02:30,USR_1072,user_1072,192.0.2.8,Desktop,macOS,Chrome,Mumbai,India,SSO,Failed,Incorrect Password,Active,17,No,A38E2C7E-02CA-4DA8,12,98.0,111,3,75,Critical
EVT_110641,2026-08-08 17:03:35,USR_1060,user_1060,10.0.0.131,Tablet,Android,Firefox,Mumbai,India,SSO,Success,,Active,17,No,CB533AA8-9F34-44AE,5,10.0,2,2,0,Low
EVT_110642,2026-08-08 17:03:59,USR_1069,user_1069,10.0.0.148,Desktop,Windows,Chrome,New York,USA,SSO,Success,,Active,17,No,A8D9E2A1-7736-4138,14,17.0,4,3,35,Medium
EVT_110643,2026-08-08 17:04:25,USR_1166,user_1166,192.168.1.107,Desktop,Linux,Chrome,Dubai,UAE,Password,Success,,Active,17,No,55EE881F-4D4F-422F,10,14.0,4,2,0,Low
EVT_110644,2026-08-08 17:04:36,USR_1134,user_1134,192.168.1.42,Tablet,iOS,Firefox,Singapore,Singapore,Biometric,Success,,Active,17,No,236C6833-EA3C-4AD0,15,5.0,2,3,15,Low
EVT_110645,2026-08-08 17:06:14,USR_1241,user_1241,192.168.1.83,Mobile,Android,Chrome,Mumbai,India,Biometric,Success,,Active,17,No,00B49C32-6D85-4EA4,9,2.0,1,2,0,Low
EVT_110646,2026-08-08 17:06:58,USR_1201,user_1201,10.0.0.125,Laptop,Windows,Edge,Berlin,Germany,MFA,Success,,Active,17,No,CDE507A8-ADAA-4724,11,6.0,2,4,10,Low
EVT_110647,2026-08-08 17:08:39,USR_1235,user_1235,10.0.0.168,Desktop,Linux,Firefox,Berlin,Germany,MFA,Success,,Active,17,No,391CD4CD-5C75-44AE,10,4.0,1,3,0,Low
EVT_110648,2026-08-08 17:09:37,USR_1232,user_1232,192.168.1.162,Laptop,Windows,Safari,Dubai,UAE,SSO,Success,,Active,17,No,B24C3D90-94EE-4E3F,9,14.0,3,1,0,Low
EVT_110649,2026-08-08 17:10:30,USR_1159,user_1159,192.168.1.70,Mobile,iOS,Edge,Berlin,Germany,MFA,Success,,Active,17,No,30B2EE9C-6355-4564,7,3.0,1,1,0,Low
EVT_110650,2026-08-08 17:12:02,USR_1031,user_1031,45.23.238.76,Desktop,macOS,Edge,Tokyo,Japan,SSO,Failed,MFA Failed,Active,17,No,A4E89D2C-D2A8-4130,9,1.0,1,2,30,Medium
EVT_110651,2026-08-08 17:14:02,USR_1238,user_1238,192.168.1.71,Desktop,macOS,Firefox,Tokyo,Japan,SSO,Success,,Active,17,No,B1296885-1E29-47D7,7,4.0,2,2,0,Low
EVT_110652,2026-08-08 17:14:55,USR_1182,user_1182,192.168.1.203,Laptop,macOS,Firefox,New York,USA,Biometric,Success,,Active,17,No,946149DE-6922-4500,11,5.0,2,2,0,Low
EVT_110653,2026-08-08 17:16:15,USR_1010,user_1010,192.168.1.107,Mobile,iOS,Safari,London,UK,Password,Success,,Active,17,No,286C7B05-6570-4BBF,10,14.0,4,3,0,Low
EVT_110654,2026-08-08 17:17:00,USR_1137,user_1137,10.0.0.10,Mobile,Android,Firefox,Singapore,Singapore,SSO,Success,,Active,17,No,72914AA5-E85A-4BB2,8,10.0,2,2,0,Low
EVT_110655,2026-08-08 17:17:12,USR_1129,user_1129,192.168.1.143,Laptop,Linux,Chrome,New York,USA,SSO,Success,,Active,17,No,5BB830F8-1739-4C62,9,3.0,1,2,0,Low
EVT_110656,2026-08-08 17:19:12,USR_1071,user_1071,10.0.0.134,Tablet,Android,Chrome,Tokyo,Japan,SSO,Success,,Active,17,No,E6BBE8D3-3AA3-428F,5,7.0,3,1,0,Low
EVT_110657,2026-08-08 17:20:47,USR_1065,user_1065,192.168.1.73,Laptop,Linux,Safari,London,UK,SSO,Success,,Active,17,No,BF35C848-6376-4513,11,10.0,3,4,10,Low
EVT_110658,2026-08-08 17:22:29,USR_1097,user_1097,Unknown,Mobile,iOS,Edge,Unknown,UAE,Biometric,Success,,Active,17,No,9D919CC3-143A-47DE,8,2.0,23,3,10,Low
EVT_110659,2026-08-08 17:23:47,USR_1059,user_1059,192.168.1.43,Tablet,iOS,Safari,Singapore,Singapore,Biometric,Success,,Active,17,No,96504DFC-B299-455C,9,4.0,1,2,0,Low
EVT_110660,2026-08-08 17:25:01,USR_1015,user_1015,192.168.1.179,Mobile,Android,Edge,New York,USA,Password,Success,,Active,17,No,17D5E316-7AB5-468C,8,3.0,2,3,0,Low
EVT_110661,2026-08-08 17:26:02,USR_1108,user_1108,10.0.0.101,Laptop,macOS,Firefox,New York,USA,MFA,Success,,Active,17,No,41CFCACA-C46E-4D09,7,3.0,1,1,0,Low
EVT_110662,2026-08-08 17:27:40,USR_1127,user_1127,10.0.0.157,Laptop,Linux,Firefox,Toronto,Canada,SSO,Success,,Active,17,No,75E168C8-FE78-4400,17,7.0,2,3,15,Low
EVT_110663,2026-08-08 17:29:10,USR_1161,user_1161,10.0.0.69,Tablet,iOS,Edge,Tokyo,Japan,MFA,Success,,Active,17,No,9198469B-E7BA-4C57,8,9.0,3,4,10,Low
EVT_110664,2026-08-08 17:30:39,USR_1031,user_1031,192.168.1.203,Desktop,Linux,Edge,London,UK,Biometric,Success,,Active,17,No,1251B4E4-F0D9-4AB3,9,5.0,2,2,0,Low
EVT_110665,2026-08-08 17:31:14,USR_1163,user_1163,10.0.0.94,Tablet,Android,Edge,Toronto,Canada,SSO,Failed,MFA Failed,Active,17,No,4E9730F4-1B7E-476B,9,3.0,1,2,30,Medium
EVT_110666,2026-08-08 17:33:10,USR_1156,user_1156,10.0.0.76,Laptop,Linux,Firefox,Paris,France,SSO,Success,,Active,17,No,B501B653-C3D3-460C,10,10.0,2,1,0,Low
EVT_110667,2026-08-08 17:34:31,USR_1016,user_1016,10.0.0.69,Desktop,Linux,Chrome,London,UK,MFA,Success,,Active,17,No,BB494D6D-4D4F-4B31,11,9.0,3,4,10,Low
EVT_110668,2026-08-08 17:35:24,USR_1141,user_1141,192.168.1.82,Mobile,Android,Edge,London,UK,SSO,Success,,Active,17,No,23141475-A0DD-4622,9,4.0,1,3,0,Low
EVT_110669,2026-08-08 17:37:13,USR_1022,user_1022,10.0.0.185,Mobile,Android,Firefox,Singapore,Singapore,Password,Success,,Active,17,No,B350CB84-9127-4B51,4,7.0,2,1,0,Low
EVT_110670,2026-08-08 17:38:16,USR_1038,user_1038,192.168.1.10,Mobile,iOS,Chrome,Paris,France,MFA,Success,,Active,17,No,CBF2D4B8-95C3-48EE,13,6.0,3,2,15,Low
EVT_110671,2026-08-08 17:39:22,USR_1078,user_1078,192.168.1.24,Tablet,iOS,Edge,Sydney,Australia,MFA,Success,,Active,17,No,AE6596CF-C683-47B0,10,6.0,2,3,0,Low
EVT_110672,2026-08-08 17:40:48,USR_1013,user_1013,10.0.0.85,Mobile,Android,Chrome,London,UK,Password,Success,,Active,17,No,7394C76D-E983-44F1,9,9.0,2,2,0,Low
EVT_110673,2026-08-08 17:41:37,USR_1069,user_1069,192.168.1.176,Desktop,Windows,Safari,New York,USA,Password,Success,,Active,17,No,DA4839D4-AC1A-4D14,14,2.0,1,3,15,Low
EVT_110674,2026-08-08 17:42:59,USR_1182,user_1182,192.168.1.203,Laptop,Linux,Safari,New York,USA,Password,Success,,Active,17,No,A216E757-8320-4EA4,11,5.0,2,2,0,Low
EVT_110675,2026-08-08 17:44:06,USR_1140,user_1140,10.0.0.213,Laptop,Linux,Edge,Singapore,Singapore,Biometric,Success,,Active,17,No,C1316211-A380-412F,11,7.0,1,3,0,Low
EVT_110676,2026-08-08 17:44:11,USR_1102,user_1102,192.168.1.51,Tablet,iOS,Safari,Berlin,Germany,MFA,Success,,Active,17,No,62AEB880-AF26-4B0C,15,6.0,1,4,25,Medium
EVT_110677,2026-08-08 17:46:10,USR_1130,user_1130,192.168.1.120,Mobile,Android,Safari,Sydney,Australia,Biometric,Success,,Active,17,No,4D5F92F3-C8F9-4AB4,5,2.0,2,2,0,Low
EVT_110678,2026-08-08 17:46:45,USR_1076,user_1076,10.0.0.85,Laptop,macOS,Safari,Tokyo,Japan,SSO,Success,,Active,17,No,2A91A789-3E1E-47BF,9,9.0,2,2,0,Low
EVT_110679,2026-08-08 17:48:01,USR_1028,user_1028,192.168.1.200,Mobile,Android,Edge,Mumbai,India,Password,Success,,Active,17,No,577FADA2-62B4-4E2B,14,9.0,2,3,15,Low
EVT_110680,2026-08-08 17:48:39,USR_1000,user_1000,203.0.113.115,Mobile,iOS,Edge,London,UK,MFA,Success,,Active,17,No,C9D03565-ECB2-4966,11,113.0,125,2,30,Medium
EVT_110681,2026-08-08 17:50:35,USR_1160,user_1160,10.0.0.148,Desktop,Linux,Firefox,Sydney,Australia,MFA,Success,,Active,17,No,B30D23FC-B038-4936,12,17.0,4,3,35,Medium
EVT_110682,2026-08-08 17:50:58,USR_1066,user_1066,10.0.0.45,Tablet,iOS,Firefox,Singapore,Singapore,Password,Success,,Active,17,No,4E771053-1A26-403D,8,6.0,3,2,0,Low
EVT_110683,2026-08-08 17:52:53,USR_1158,user_1158,10.0.0.122,Desktop,Windows,Firefox,Mumbai,India,MFA,Success,,Active,17,No,0ED071C6-9034-4071,10,9.0,2,3,0,Low
EVT_110684,2026-08-08 17:53:10,USR_1222,user_1222,10.0.0.146,Laptop,Windows,Chrome,New York,USA,Biometric,Success,,Active,17,No,5EE889BC-1277-4B59,9,6.0,2,1,0,Low
EVT_110685,2026-08-08 17:54:46,USR_1237,user_1237,192.168.1.77,Desktop,macOS,Chrome,Mumbai,India,SSO,Success,,Active,17,No,F26ABD14-8EAF-4C2C,10,10.0,4,2,0,Low
EVT_110686,2026-08-08 17:55:20,USR_1067,user_1067,192.168.1.81,Laptop,macOS,Chrome,Tokyo,Japan,MFA,Success,,Active,17,No,15B65C66-7CC2-48FA,6,7.0,2,1,0,Low
EVT_110687,2026-08-08 17:56:09,USR_1118,user_1118,192.168.1.88,Laptop,Windows,Firefox,Sydney,Australia,MFA,Success,,Active,17,No,C56256B0-880A-477E,12,4.0,1,1,15,Low
